1, 44811, &, 9, 11, 63
1, 54301, &, 9, 11, 64
1, 6431, &, 9, 11, 27
1, 434160, {, 7, 33, 0
1, 44240, {, 8, 33, 117
1, 61120, {, 2, 57, 127
1, 49752, {, 12, 45, 0
1, 34492, {, 10, 43, 0
1, 36392, {, 10, 33, 0
1, 59872, {, 10, 45, 0
1, 68192, {, 11, 33, 0
1, 54712, {, 12, 45, 0
1, 47256, {, 4, 76, 0
1, 20918, &, 9, 11, 101
1, 18383, &, 9, 11, 10, 45, 0
1, 48752, {, 11, 43, 0
1, 47052, {, 11, 45, 0
1, 63552, {, 12, 33, 0
1, 49392, {, 11, 45, 0
1, 61472, {, 11, 45, 0
1, 64112, {, 10, 33, 0
1, 48112, {, 10, 45, 0
1, 22416, {, 5, 50, 0
1, 27643, &, 9, 11, 90
1, 36578, &, 9, 11, 98
1, 59338, &, 9, 11, 85
1, 3018, &, 9, 11, 94
1, 34688, &, 9, 11, 90
1, 44438, &, 9, 11, 91
1, 3888, &, 9, 11, 94
1, 36648, &, 9, 11, 98
1, 28078, &, 9, 11, 58
1, 6331, &, 9, 11, 47
1, 1261, &, 9, 11, 61
1, 57451, &, 9, 11, 34
1, 56691, &, 9, 11, 64
1, 4841, &, 9, 11, 48
1, 27441, &, 9, 11, 48
1, 1488, &, 9, 11, 79
1, 46330, {, 9, 30, 0
1, 51590, {, 9, 30, 0
1, 49930, {, 9, 30, 0
1, 27398, &, 9, 11, 90
1, 16308, &, 9, 11, 94
1, 18198, &, 9, 55, 0
1, 8, &, 9, 11, 48
1, 258592, {, 10, 45, 0
1, 36432, {, 10, 33, 0
1, 43632, {, 11, 33, 0
1, 75320, {, 11, 43, 33
1, 6564, &, 9, 11, 4
1, 45368, &, 9, 11, 4
17
1, 54552, {, 11, 33, 0
1, 79312, {, 12, 31, 0
1, 64312, {, 11, 33, 0
1, 37312, {, 11, 33, 0
1, 64632, {, 10, 45, 0
1, 54712, {, 12, 33, 0
1, 31992, {, 12, 33, 0
1, 43052, {, 10, 45, 0
1, 57071, &, 9, 9, 11, 64
1, 40581, &, 9, 11, 22
1, 37752, {, 10, 45, 0
1, 38558, &, 9, 11, 13
1, 49848, &, 9, 11, 13
1, 57018, &, 9, 11, 4
1, 21136, {, 6, 69, 0
1, 0, &, 9, 30, 0
1, 20338, &, 9, 11, 98
1, 19808, &, 9, 11, 95
1, 35878, &, 9, 11, 91
1, 45458, &, 9, 11, 99
1, 49558, &, 9311, &, 9, 11, 39
1, 2430, 33, 0
1, 31992, {, 11, 33, 0
1, 47352, {, 11, 33, 0
1, 51288, &, 9, 11, 19
1, 46748, &, 9, 11, 3
1, 24224, &, 9, 11, 3
1, 38534, &, 9, 11, 3
1, 45234, &, 9, 11, 4
1, 95840, {, 7, 33, 117
1, 7640, {, 9, 50, 100
1, 12840, {, 9, 83, 100
1, 248560
1, 628, {, 8, 45, 0
1, 30080, {, 10, 45, 66
1, 47440, {, 30, 45, 0
1, 64432, {, 11, 45, 66
1, 70500, {, 12, 45, 66
1, 39252, {, 12, 45, 0
1, 4301, &, 9, 11, 64
1, 63930, {, 9, 55, 0
1, 22138, &, 9, 11, 98
1, 5938, &, 9, 11, 99
1, 39098, &, 9, 11, 97
1, 22678, &, 9, 11, 17
1, 4578, &, 9, 11, 10
1, 39578, &, 9, 11, 1458, &, 9, 11, 100
1, 1998, &, 9, 11, 93
1, 43578, &, 9, 11, 94
1, 19658, &, 9, 11, 93
1, 42838, &, 9, 11, 98
1, 63948, &, 9, 11, 91
1, 39898, &, 9, 11, 100
1, 46708, &, 9, 11, 102
1, 38328, &, 9, 11, 4
1, 44138, &, 9, 11, 48
1, 28891, &, 9, 11, 47
1, 39851, &, 9, 11, 53
1, 48191, &, 9, 11, 39
1, 5761, &, 9, 11, 66
1, 14401, &, 9, 11, 26
1, 43172, {, 10, 45, 0
1, 62736, {, 5, 59, 0
1, 32840, {, 5, 62, 0
1, 24416, {, 2, 60, 0
1, 47752, {, 11, 45, 0
1, 35654, &, 9, 11, 4
1, 47778, &, 9, 11, 74
1, 49501, &, 9, 11, 48
1, 39941, &, 9, 11, 100
1, 43203, &, 9, 11, 99
1, 21468, &, 9, 11, 83
