0, 0, <, 1, 16, 192
1, 0, /
1, 0, |, "By NoteWorthy Composer"
1, 0, (, "Copyright © 2002 NoteWorthy Software, Inc."
1, 0, (, "All Rights Reserved"
1, 0, |, "Generated by NoteWorthy Composer"
1, 0, %, 500000
1, 0, %, 500000
1, 0, $, 4, 2, 24, 8
1, 0, \
2, 0, /
2, 0, `, 0
2, 0, ~, "Staff"
2, 0, &, 0, 7, 127
2, 0, &, 0, 10, 107
2, 0, &, 0, 7, 127
2, 0, &, 0, 10, 107
2, 0, ;, 0, 81
2, 0, {, 0, 67, 75
2, 62, {, 0, 67, 0
2, 64, {, 0, 63, 75
2, 126, {, 0, 63, 0
2, 128, {, 0, 60, 75
2, 190, {, 0, 60, 0
2, 192, {, 0, 67, 75
2, 254, {, 0, 67, 0
2, 256, {, 0, 64, 75
2, 318, {, 0, 64, 0
2, 320, {, 0, 59, 75
2, 382, {, 0, 59, 0
2, 384, {, 0, 67, 75
2, 446, {, 0, 67, 0
2, 448, {, 0, 63, 75
2, 510, {, 0, 63, 0
2, 512, {, 0, 60, 75
2, 574, {, 0, 60, 0
2, 576, {, 0, 67, 75
2, 638, {, 0, 67, 0
2, 640, {, 0, 64, 75
2, 702, {, 0, 64, 0
2, 704, {, 0, 59, 75
2, 766, {, 0, 59, 0
2, 768, {, 0, 67, 75
2, 830, {, 0, 67, 0
2, 832, {, 0, 63, 75
2, 894, {, 0, 63, 0
2, 896, {, 0, 60, 75
2, 958, {, 0, 60, 0
2, 960, {, 0, 67, 75
2, 1022, {, 0, 67, 0
2, 1024, {, 0, 64, 75
2, 1086, {, 0, 64, 0
2, 1088, {, 0, 59, 75
2, 1150, {, 0, 59, 0
2, 1152, {, 0, 67, 75
2, 1214, {, 0, 67, 0
2, 1216, {, 0, 63, 75
2, 1278, {, 0, 63, 0
2, 1280, {, 0, 60, 75
2, 1342, {, 0, 60, 0
2, 1344, {, 0, 67, 75
2, 1406, {, 0, 67, 0
2, 1408, {, 0, 64, 75
2, 1470, {, 0, 64, 0
2, 1472, {, 0, 59, 75
2, 1534, {, 0, 59, 0
2, 1536, {, 0, 67, 75
2, 1598, {, 0, 67, 0
2, 1600, {, 0, 63, 75
2, 1662, {, 0, 63, 0
2, 1664, {, 0, 60, 75
2, 1726, {, 0, 60, 0
2, 1728, {, 0, 67, 75
2, 1790, {, 0, 67, 0
2, 1792, {, 0, 64, 75
2, 1854, {, 0, 64, 0
2, 1856, {, 0, 59, 75
2, 1918, {, 0, 59, 0
2, 1920, {, 0, 67, 75
2, 1982, {, 0, 67, 0
2, 1984, {, 0, 63, 75
2, 2046, {, 0, 63, 0
2, 2048, {, 0, 60, 75
2, 2110, {, 0, 60, 0
2, 2112, {, 0, 67, 75
2, 2174, {, 0, 67, 0
2, 2176, {, 0, 64, 75
2, 2238, {, 0, 64, 0
2, 2240, {, 0, 59, 75
2, 2302, {, 0, 59, 0
2, 2304, {, 0, 67, 75
2, 2366, {, 0, 67, 0
2, 2368, {, 0, 63, 75
